tab,row,sector,name,column,standard_value,country_value,matched,usability,usabililty_justification,approximate_match,best_match,token_match,label_match,issue,list_name,country
survey,64,,ind_f_age_above18_n,name,ind_f_age_above18_n,ind_f_age_above18_n,matched,,,,,,,,,TES
survey,64,,ind_f_age_above18_n,type,calculate,calculate,matched,,,,,,,,,TES
survey,64,,ind_f_age_above18_n,calculation,sum(${ind_f_age_above18}),sum(${ind_f_age_above18}),matched,,,,,,,,,TES
survey,64,,ind_f_age_above18_n,relevant,,,matched,,,,,,,,,TES
survey,64,,ind_f_age_above18_n,constraint,,,matched,,,,,,,,,TES
survey,65,,ind_m_age_above18_n,name,ind_m_age_above18_n,ind_m_age_above18_n,matched,,,,,,,,,TES
survey,65,,ind_m_age_above18_n,type,calculate,calculate,matched,,,,,,,,,TES
survey,65,,ind_m_age_above18_n,calculation,sum(${ind_m_age_above18}),sum(${ind_m_age_above18}),matched,,,,,,,,,TES
survey,65,,ind_m_age_above18_n,relevant,,,matched,,,,,,,,,TES
survey,65,,ind_m_age_above18_n,constraint,,,matched,,,,,,,,,TES
survey,66,,ind_age_schooling_n,name,ind_age_schooling_n,ind_age_schooling_n,matched,,,,,,,,,TES
survey,66,,ind_age_schooling_n,type,calculate,calculate,matched,,,,,,,,,TES
survey,66,,ind_age_schooling_n,calculation,sum(${ind_age_schooling}),sum(${ind_age_schooling}),matched,,,,,,,,,TES
survey,66,,ind_age_schooling_n,relevant,,,matched,,,,,,,,,TES
survey,66,,ind_age_schooling_n,constraint,,,matched,,,,,,,,,TES
survey,67,,ind_potentially_hoh,name,ind_potentially_hoh,ind_potentially_hoh,matched,,,,,,,,,TES
survey,67,,ind_potentially_hoh,type,calculate,calculate,matched,,,,,,,,,TES
survey,67,,ind_potentially_hoh,calculation,"if((selected(${resp_hoh_yn}, 'yes') and ${resp_age}=${ind_age} and ${resp_gender}=${ind_gender} ) or ( selected(${resp_hoh_yn}, 'no') and ${hoh_age}=${ind_age} and ${hoh_gender}=${ind_gender} ), 1, 0)","if((selected(${resp_hoh_yn}, 'yes') and ${resp_age}=${ind_age} and ${resp_gender}=${ind_gender} ) or ( selected(${resp_hoh_yn}, 'no') and ${hoh_age}=${ind_age} and ${hoh_gender}=${ind_gender} ), 1, 0)",matched,,,,,,,,,TES
survey,67,,ind_potentially_hoh,relevant,,,matched,,,,,,,,,TES
survey,67,,ind_potentially_hoh,constraint,,,matched,,,,,,,,,TES
survey,70,,note_aap,name,note_aap,note_aap,matched,,,,,,,,,TES
survey,70,,note_aap,type,note,note,matched,,,,,,,,,TES
survey,70,,note_aap,calculation,,,matched,,,,,,,,,TES
survey,70,,note_aap,relevant,,,matched,,,,,,,,,TES
survey,70,,note_aap,constraint,,,matched,,,,,,,,,TES
survey,71,,aap_priority_challenge,name,aap_priority_challenge,aap_priority_challenge,matched,,,,,,,,,TES
survey,71,,aap_priority_challenge,type,select_multiple l_aap_priority_challenge,select_multiple l_aap_priority_challenge,matched,,,,,,,,,TES
survey,71,,aap_priority_challenge,calculation,,,matched,,,,,,,,,TES
survey,71,,aap_priority_challenge,relevant,,,matched,,,,,,,,,TES
survey,71,,aap_priority_challenge,constraint,"(not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)) and count-selected(.)<4","(not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)) and count-selected(.)<4",matched,,,,,,,,,TES
survey,72,,other_aap_priority_challenge,name,other_aap_priority_challenge,other_aap_priority_challenge,matched,,,,,,,,,TES
survey,72,,other_aap_priority_challenge,type,text,text,matched,,,,,,,,,TES
survey,72,,other_aap_priority_challenge,calculation,,,matched,,,,,,,,,TES
survey,72,,other_aap_priority_challenge,relevant,"selected(${aap_priority_challenge},'other')","selected(${aap_priority_challenge},'other')",matched,,,,,,,,,TES
survey,72,,other_aap_priority_challenge,constraint,,,matched,,,,,,,,,TES
survey,73,,aap_priority_support_ngo_note,name,aap_priority_support_ngo_note,aap_priority_support_ngo_note,matched,,,,,,,,,TES
survey,73,,aap_priority_support_ngo_note,type,note,note,matched,,,,,,,,,TES
survey,73,,aap_priority_support_ngo_note,calculation,,,matched,,,,,,,,,TES
survey,73,,aap_priority_support_ngo_note,relevant,,,matched,,,,,,,,,TES
survey,73,,aap_priority_support_ngo_note,constraint,,,matched,,,,,,,,,TES
survey,74,,aap_priority_support_ngo,name,aap_priority_support_ngo,aap_priority_support_ngo,matched,,,,,,,,,TES
survey,74,,aap_priority_support_ngo,type,select_multiple l_aap_priority_support_ngo,select_multiple l_aap_priority_support_ngo,matched,,,,,,,,,TES
survey,74,,aap_priority_support_ngo,calculation,,,matched,,,,,,,,,TES
survey,74,,aap_priority_support_ngo,relevant,"not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))","not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))",matched,,,,,,,,,TES
survey,74,,aap_priority_support_ngo,constraint,"not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1) and count-selected(.)<4","not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1) and count-selected(.)<4",matched,,,,,,,,,TES
survey,75,,other_aap_priority_support_ngo,name,other_aap_priority_support_ngo,other_aap_priority_support_ngo,matched,,,,,,,,,TES
survey,75,,other_aap_priority_support_ngo,type,text,text,matched,,,,,,,,,TES
survey,75,,other_aap_priority_support_ngo,calculation,,,matched,,,,,,,,,TES
survey,75,,other_aap_priority_support_ngo,relevant,"selected(${aap_priority_support_ngo},'other')","selected(${aap_priority_support_ngo},'other')",matched,,,,,,,,,TES
survey,75,,other_aap_priority_support_ngo,constraint,,,matched,,,,,,,,,TES
survey,76,,aap_preferred_modality,name,aap_preferred_modality,aap_preferred_modality,matched,,,,,,,,,TES
survey,76,,aap_preferred_modality,type,select_multiple l_aap_preferred_modality,select_multiple l_aap_preferred_modality,matched,,,,,,,,,TES
survey,76,,aap_preferred_modality,calculation,,,matched,,,,,,,,,TES
survey,76,,aap_preferred_modality,relevant,"(not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))) or (not(selected(${aap_priority_support_ngo}, ""none"") or selected(${aap_priority_support_ngo}, ""dnk"") or selected(${aap_priority_support_ngo}, ""pnta"")))","(not(selected(${aap_priority_challenge}, ""none"") or selected(${aap_priority_challenge}, ""dnk"") or selected(${aap_priority_challenge}, ""pnta""))) or (not(selected(${aap_priority_support_ngo}, ""none"") or selected(${aap_priority_support_ngo}, ""dnk"") or selected(${aap_priority_support_ngo}, ""pnta"")))",matched,,,,,,,,,TES
survey,76,,aap_preferred_modality,constraint,"not((selected(., 'do_not_want_assistance') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)","not((selected(., 'do_not_want_assistance') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)",matched,,,,,,,,,TES
survey,77,,other_aap_preferred_modality,name,other_aap_preferred_modality,other_aap_preferred_modality,matched,,,,,,,,,TES
survey,77,,other_aap_preferred_modality,type,text,text,matched,,,,,,,,,TES
survey,77,,other_aap_preferred_modality,calculation,,,matched,,,,,,,,,TES
survey,77,,other_aap_preferred_modality,relevant,"selected(${aap_preferred_modality},'other')","selected(${aap_preferred_modality},'other')",matched,,,,,,,,,TES
survey,77,,other_aap_preferred_modality,constraint,,,matched,,,,,,,,,TES
survey,78,,aap_received_assistance_12m,name,aap_received_assistance_12m,aap_received_assistance_12m,matched,,,,,,,,,TES
survey,78,,aap_received_assistance_12m,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,TES
survey,78,,aap_received_assistance_12m,calculation,,,matched,,,,,,,,,TES
survey,78,,aap_received_assistance_12m,relevant,,,matched,,,,,,,,,TES
survey,78,,aap_received_assistance_12m,constraint,,,matched,,,,,,,,,TES
survey,79,,aap_received_assistance_date,name,aap_received_assistance_date,aap_received_assistance_date,matched,,,,,,,,,TES
survey,79,,aap_received_assistance_date,type,select_one l_aap_received_assistance_date,select_one l_aap_received_assistance_date,matched,,,,,,,,,TES
survey,79,,aap_received_assistance_date,calculation,,,matched,,,,,,,,,TES
survey,79,,aap_received_assistance_date,relevant,"selected(${aap_received_assistance_12m}, 'yes')","selected(${aap_received_assistance_12m}, 'yes')",matched,,,,,,,,,TES
survey,79,,aap_received_assistance_date,constraint,,,matched,,,,,,,,,TES
survey,82,,edu_ind_note,name,edu_ind_note,edu_ind_note,matched,,,,,,,,,TES
survey,82,,edu_ind_note,type,note,note,matched,,,,,,,,,TES
survey,82,,edu_ind_note,calculation,,,matched,,,,,,,,,TES
survey,82,,edu_ind_note,relevant,,,matched,,,,,,,,,TES
survey,82,,edu_ind_note,constraint,,,matched,,,,,,,,,TES
survey,84,,edu_ind_pos,name,edu_ind_pos,edu_ind_pos,matched,,,,,,,,,TES
survey,84,,edu_ind_pos,type,calculate,calculate,matched,,,,,,,,,TES
survey,84,,edu_ind_pos,calculation,position(..),position(..),matched,,,,,,,,,TES
survey,84,,edu_ind_pos,relevant,,,matched,,,,,,,,,TES
survey,84,,edu_ind_pos,constraint,,,matched,,,,,,,,,TES
survey,85,,edu_person_id,name,edu_person_id,edu_person_id,matched,,,,,,,,,TES
survey,85,,edu_person_id,type,calculate,calculate,matched,,,,,,,,,TES
survey,85,,edu_person_id,calculation,"indexed-repeat(${person_id}, ${roster}, ${edu_ind_pos})","indexed-repeat(${person_id}, ${roster}, ${edu_ind_pos})",matched,,,,,,,,,TES
survey,85,,edu_person_id,relevant,,,matched,,,,,,,,,TES
survey,85,,edu_person_id,constraint,,,matched,,,,,,,,,TES
survey,86,,edu_ind_age,name,edu_ind_age,edu_ind_age,matched,,,,,,,,,TES
survey,86,,edu_ind_age,type,calculate,calculate,matched,,,,,,,,,TES
survey,86,,edu_ind_age,calculation,"indexed-repeat(${ind_age}, ${roster}, ${edu_ind_pos})","indexed-repeat(${ind_age}, ${roster}, ${edu_ind_pos})",matched,,,,,,,,,TES
survey,86,,edu_ind_age,relevant,,,matched,,,,,,,,,TES
survey,86,,edu_ind_age,constraint,,,matched,,,,,,,,,TES
survey,87,,edu_ind_gender,name,edu_ind_gender,edu_ind_gender,matched,,,,,,,,,TES
survey,87,,edu_ind_gender,type,calculate,calculate,matched,,,,,,,,,TES
survey,87,,edu_ind_gender,calculation,"indexed-repeat(${ind_gender}, ${roster}, ${edu_ind_pos})","indexed-repeat(${ind_gender}, ${roster}, ${edu_ind_pos})",matched,,,,,,,,,TES
survey,87,,edu_ind_gender,relevant,,,matched,,,,,,,,,TES
survey,87,,edu_ind_gender,constraint,,,matched,,,,,,,,,TES
survey,88,,edu_ind_age_schooling,name,edu_ind_age_schooling,edu_ind_age_schooling,matched,,,,,,,,,TES
survey,88,,edu_ind_age_schooling,type,calculate,calculate,matched,,,,,,,,,TES
survey,88,,edu_ind_age_schooling,calculation,"indexed-repeat(${ind_age_schooling}, ${roster}, ${edu_ind_pos})","indexed-repeat(${ind_age_schooling}, ${roster}, ${edu_ind_pos})",matched,,,,,,,,,TES
survey,88,,edu_ind_age_schooling,relevant,,,matched,,,,,,,,,TES
survey,88,,edu_ind_age_schooling,constraint,,,matched,,,,,,,,,TES
survey,89,,edu_access,name,edu_access,edu_access,matched,,,,,,,,,TES
survey,89,,edu_access,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,TES
survey,89,,edu_access,calculation,,,matched,,,,,,,,,TES
survey,89,,edu_access,relevant,${edu_ind_age_schooling} = 1,${edu_ind_age_schooling} = 1,matched,,,,,,,,,TES
survey,89,,edu_access,constraint,,,matched,,,,,,,,,TES
survey,90,,edu_level_grade,name,edu_level_grade,edu_level_grade,matched,,,,,,,,,TES
survey,90,,edu_level_grade,type,select_one l_edu_level_grade,select_one l_edu_level_grade,matched,,,,,,,,,TES
survey,90,,edu_level_grade,calculation,,,matched,,,,,,,,,TES
survey,90,,edu_level_grade,relevant,"selected(${edu_access},'yes')","selected(${edu_access},'yes')",matched,,,,,,,,,TES
survey,90,,edu_level_grade,constraint,,,matched,,,,,,,,,TES
survey,91,,edu_disrupted_note,name,edu_disrupted_note,edu_disrupted_note,matched,,,,,,,,,TES
survey,91,,edu_disrupted_note,type,note,note,matched,,,,,,,,,TES
survey,91,,edu_disrupted_note,calculation,,,matched,,,,,,,,,TES
survey,91,,edu_disrupted_note,relevant,"selected(${edu_access},'yes')","selected(${edu_access},'yes')",matched,,,,,,,,,TES
survey,91,,edu_disrupted_note,constraint,,,matched,,,,,,,,,TES
survey,92,,edu_disrupted_hazards,name,edu_disrupted_hazards,edu_disrupted_hazards,matched,,,,,,,,,TES
survey,92,,edu_disrupted_hazards,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,TES
survey,92,,edu_disrupted_hazards,calculation,,,matched,,,,,,,,,TES
survey,92,,edu_disrupted_hazards,relevant,"selected(${edu_access},'yes')","selected(${edu_access},'yes')",matched,,,,,,,,,TES
survey,92,,edu_disrupted_hazards,constraint,,,matched,,,,,,,,,TES
survey,93,,edu_disrupted_teacher,name,edu_disrupted_teacher,edu_disrupted_teacher,matched,,,,,,,,,TES
survey,93,,edu_disrupted_teacher,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,TES
survey,93,,edu_disrupted_teacher,calculation,,,matched,,,,,,,,,TES
survey,93,,edu_disrupted_teacher,relevant,"selected(${edu_access},'yes')","selected(${edu_access},'yes')",matched,,,,,,,,,TES
survey,93,,edu_disrupted_teacher,constraint,,,matched,,,,,,,,,TES
survey,94,,edu_disrupted_displaced,name,edu_disrupted_displaced,edu_disrupted_displaced,matched,,,,,,,,,TES
survey,94,,edu_disrupted_displaced,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,TES
survey,94,,edu_disrupted_displaced,calculation,,,matched,,,,,,,,,TES
survey,94,,edu_disrupted_displaced,relevant,"selected(${edu_access},'yes')","selected(${edu_access},'yes')",matched,,,,,,,,,TES
survey,94,,edu_disrupted_displaced,constraint,,,matched,,,,,,,,,TES
survey,95,,edu_disrupted_occupation,name,edu_disrupted_occupation,edu_disrupted_occupation,matched,,,,,,,,,TES
survey,95,,edu_disrupted_occupation,type,select_one l_yn_dnk_pnta,select_one l_yn_dnk_pnta,matched,,,,,,,,,TES
survey,95,,edu_disrupted_occupation,calculation,,,matched,,,,,,,,,TES
survey,95,,edu_disrupted_occupation,relevant,"selected(${edu_access},'yes')","selected(${edu_access},'yes')",matched,,,,,,,,,TES
survey,95,,edu_disrupted_occupation,constraint,,,matched,,,,,,,,,TES
survey,96,,edu_barrier,name,edu_barrier,edu_barrier,matched,,,,,,,,,TES
survey,96,,edu_barrier,type,select_one l_edu_barrier,select_one l_edu_barrier,matched,,,,,,,,,TES
survey,96,,edu_barrier,calculation,,,matched,,,,,,,,,TES
survey,96,,edu_barrier,relevant,"selected(${edu_access},'no')","selected(${edu_access},'no')",matched,,,,,,,,,TES
survey,96,,edu_barrier,constraint,,,matched,,,,,,,,,TES
survey,97,,other_edu_barrier,name,other_edu_barrier,other_edu_barrier,matched,,,,,,,,,TES
survey,97,,other_edu_barrier,type,text,text,matched,,,,,,,,,TES
survey,97,,other_edu_barrier,calculation,,,matched,,,,,,,,,TES
survey,97,,other_edu_barrier,relevant,"selected(${edu_barrier},'other')","selected(${edu_barrier},'other')",matched,,,,,,,,,TES
survey,97,,other_edu_barrier,constraint,,,matched,,,,,,,,,TES
survey,101,,snfi_note,name,snfi_note,snfi_note,matched,,,,,,,,,TES
survey,101,,snfi_note,type,note,note,matched,,,,,,,,,TES
survey,101,,snfi_note,calculation,,,matched,,,,,,,,,TES
survey,101,,snfi_note,relevant,,,matched,,,,,,,,,TES
survey,101,,snfi_note,constraint,,,matched,,,,,,,,,TES
survey,102,,snfi_shelter_type,name,snfi_shelter_type,snfi_shelter_type,matched,,,,,,,,,TES
survey,102,,snfi_shelter_type,type,select_one l_snfi_shelter_type,select_one l_snfi_shelter_type,matched,,,,,,,,,TES
survey,102,,snfi_shelter_type,calculation,,,matched,,,,,,,,,TES
survey,102,,snfi_shelter_type,relevant,,,matched,,,,,,,,,TES
survey,102,,snfi_shelter_type,constraint,,,matched,,,,,,,,,TES
survey,103,,snfi_shelter_type_individual,name,snfi_shelter_type_individual,snfi_shelter_type_individual,matched,,,,,,,,,TES
survey,103,,snfi_shelter_type_individual,type,select_one l_snfi_shelter_type_individual,select_one l_snfi_shelter_type_individual,matched,,,,,,,,,TES
survey,103,,snfi_shelter_type_individual,calculation,,,matched,,,,,,,,,TES
survey,103,,snfi_shelter_type_individual,relevant,"not(selected(${snfi_shelter_type}, 'none') or selected(${snfi_shelter_type}, 'collective_center') or selected(${snfi_shelter_type}, 'pnta'))","not(selected(${snfi_shelter_type}, 'none') or selected(${snfi_shelter_type}, 'collective_center') or selected(${snfi_shelter_type}, 'pnta'))",matched,,,,,,,,,TES
survey,103,,snfi_shelter_type_individual,constraint,,,matched,,,,,,,,,TES
survey,104,,other_snfi_shelter_type_individual,name,other_snfi_shelter_type_individual,other_snfi_shelter_type_individual,matched,,,,,,,,,TES
survey,104,,other_snfi_shelter_type_individual,type,text,text,matched,,,,,,,,,TES
survey,104,,other_snfi_shelter_type_individual,calculation,,,matched,,,,,,,,,TES
survey,104,,other_snfi_shelter_type_individual,relevant,"selected(${snfi_shelter_type_individual},'other')","selected(${snfi_shelter_type_individual},'other')",matched,,,,,,,,,TES
survey,104,,other_snfi_shelter_type_individual,constraint,,,matched,,,,,,,,,TES
survey,105,,snfi_shelter_issue,name,snfi_shelter_issue,snfi_shelter_issue,matched,,,,,,,,,TES
survey,105,,snfi_shelter_issue,type,select_multiple l_snfi_shelter_issue,select_multiple l_snfi_shelter_issue,matched,,,,,,,,,TES
survey,105,,snfi_shelter_issue,calculation,,,matched,,,,,,,,,TES
survey,105,,snfi_shelter_issue,relevant,"not(selected(${snfi_shelter_type}, 'none'))","not(selected(${snfi_shelter_type}, 'none'))",matched,,,,,,,,,TES
survey,105,,snfi_shelter_issue,constraint,"not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)","not((selected(., 'none') or selected(., 'dnk') or selected(., 'pnta')) and count-selected(.)>1)",matched,,,,,,,,,TES
survey,106,,other_snfi_shelter_issue,name,other_snfi_shelter_issue,other_snfi_shelter_issue,matched,,,,,,,,,TES
survey,106,,other_snfi_shelter_issue,type,text,text,matched,,,,,,,,,TES
survey,106,,other_snfi_shelter_issue,calculation,,,matched,,,,,,,,,TES
survey,106,,other_snfi_shelter_issue,relevant,"selected(${snfi_shelter_issue},'other')","selected(${snfi_shelter_issue},'other')",matched,,,,,,,,,TES
survey,106,,other_snfi_shelter_issue,constraint,,,matched,,,,,,,,,TES
survey,107,,snfi_fds_cooking,name,snfi_fds_cooking,snfi_fds_cooking,matched,,,,,,,,,TES
survey,107,,snfi_fds_cooking,type,select_one l_snfi_fds_cooking,select_one l_snfi_fds_cooking,matched,,,,,,,,,TES
survey,107,,snfi_fds_cooking,calculation,,,matched,,,,,,,,,TES
survey,107,,snfi_fds_cooking,relevant,"not(selected(${snfi_shelter_type}, 'none'))","not(selected(${snfi_shelter_type}, 'none'))",matched,,,,,,,,,TES
survey,107,,snfi_fds_cooking,constraint,,,matched,,,,,,,,,TES
survey,108,,snfi_fds_cooking_issue,name,snfi_fds_cooking_issue,snfi_fds_cooking_issue,matched,,,,,,,,,TES
survey,108,,snfi_fds_cooking_issue,type,select_multiple l_snfi_fds_cooking_issue,select_multiple l_snfi_fds_cooking_issue,matched,,,,,,,,,TES
survey,108,,snfi_fds_cooking_issue,calculation,,,matched,,,,,,,,,TES
survey,108,,snfi_fds_cooking_issue,relevant,"selected(${snfi_fds_cooking}, 'yes_issues') or selected(${snfi_fds_cooking}, 'no_cannot')","selected(${snfi_fds_cooking}, 'yes_issues') or selected(${snfi_fds_cooking}, 'no_cannot')",matched,,,,,,,,,TES
survey,108,,snfi_fds_cooking_issue,constraint,"not(selected(., 'pnta') and count-selected(.)>1)","not(selected(., 'pnta') and count-selected(.)>1)",matched,,,,,,,,,TES
survey,109,,other_snfi_fds_cooking_issue,name,other_snfi_fds_cooking_issue,other_snfi_fds_cooking_issue,matched,,,,,,,,,TES
survey,109,,other_snfi_fds_cooking_issue,type,text,text,matched,,,,,,,,,TES
survey,109,,other_snfi_fds_cooking_issue,calculation,,,matched,,,,,,,,,TES
survey,109,,other_snfi_fds_cooking_issue,relevant,"selected(${snfi_fds_cooking_issue},'other')","selected(${snfi_fds_cooking_issue},'other')",matched,,,,,,,,,TES
survey,109,,other_snfi_fds_cooking_issue,constraint,,,matched,,,,,,,,,TES
survey,110,,snfi_fds_sleeping,name,snfi_fds_sleeping,snfi_fds_sleeping,matched,,,,,,,,,TES
survey,110,,snfi_fds_sleeping,type,select_one l_snfi_fds,select_one l_snfi_fds,matched,,,,,,,,,TES
survey,110,,snfi_fds_sleeping,calculation,,,matched,,,,,,,,,TES
survey,110,,snfi_fds_sleeping,relevant,"not(selected(${snfi_shelter_type}, 'none'))","not(selected(${snfi_shelter_type}, 'none'))",matched,,,,,,,,,TES
survey,110,,snfi_fds_sleeping,constraint,,,matched,,,,,,,,,TES
survey,111,,snfi_fds_sleeping_issue,name,snfi_fds_sleeping_issue,snfi_fds_sleeping_issue,matched,,,,,,,,,TES
survey,111,,snfi_fds_sleeping_issue,type,select_multiple l_snfi_fds_sleeping_issue,select_multiple l_snfi_fds_sleeping_issue,matched,,,,,,,,,TES
survey,111,,snfi_fds_sleeping_issue,calculation,,,matched,,,,,,,,,TES
survey,111,,snfi_fds_sleeping_issue,relevant,"selected(${snfi_fds_sleeping}, 'yes_issues') or selected(${snfi_fds_sleeping}, 'no_cannot')","selected(${snfi_fds_sleeping}, 'yes_issues') or selected(${snfi_fds_sleeping}, 'no_cannot')",matched,,,,,,,,,TES
survey,111,,snfi_fds_sleeping_issue,constraint,"not(selected(., 'pnta') and count-selected(.)>1)","not(selected(., 'pnta') and count-selected(.)>1)",matched,,,,,,,,,TES
survey,112,,other_snfi_fds_sleeping_issue,name,other_snfi_fds_sleeping_issue,other_snfi_fds_sleeping_issue,matched,,,,,,,,,TES
survey,112,,other_snfi_fds_sleeping_issue,type,text,text,matched,,,,,,,,,TES
survey,112,,other_snfi_fds_sleeping_issue,calculation,,,matched,,,,,,,,,TES
survey,112,,other_snfi_fds_sleeping_issue,relevant,"selected(${snfi_fds_sleeping_issue},'other')","selected(${snfi_fds_sleeping_issue},'other')",matched,,,,,,,,,TES
